bucket,object_key,size_bytes,created_at,affected_armor_versions
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260604T180303/data.tar.gz",5598025,2026-06-04T18:03:32.687000+00:00,"0.1.24"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260604T190303/data.tar.gz",5598351,2026-06-04T19:03:30.354000+00:00,"0.1.24"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260604T200303/data.tar.gz",5598096,2026-06-04T20:03:30.138000+00:00,"0.1.24"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260604T210302/data.tar.gz",5598126,2026-06-04T21:03:31.105000+00:00,"0.1.24"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260604T220303/data.tar.gz",5598175,2026-06-04T22:03:30.208000+00:00,"0.1.24"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260604T230303/data.tar.gz",5598117,2026-06-04T23:03:27.255000+00:00,"0.1.24"
iad-ci,"forgejo/cnpg/forgejo-postgres/base/20260605T000303/data.tar.gz",5597851,2026-06-05T00:03:32.345000+00:00,"0.1.24"
iad-kalshi,"raw/2026-06-11/04/ws.jsonl.gz",19005545,2026-06-11T05:00:27.946000+00:00,"0.1.38"
iad-kalshi,"parquet/2026-06-11/04/orderbook_delta.parquet",18862009,2026-06-11T05:00:46.672000+00:00,"0.1.38"
iad-kalshi,"raw/2026-06-11/05/ws.jsonl.gz",13432355,2026-06-11T06:00:25.579000+00:00,"0.1.38"
iad-kalshi,"parquet/2026-06-11/05/orderbook_delta.parquet",12758515,2026-06-11T06:00:40.198000+00:00,"0.1.38"
iad-kalshi,"raw/2026-06-11/06/ws.jsonl.gz",13822456,2026-06-11T07:00:25.080000+00:00,"0.1.38"
iad-kalshi,"parquet/2026-06-11/06/orderbook_delta.parquet",13010430,2026-06-11T07:01:13.137000+00:00,"0.1.38"
iad-kalshi,"raw/2026-06-11/09/ws.jsonl.gz",14057468,2026-06-11T10:00:28.048000+00:00,"0.1.38"
iad-kalshi,"parquet/2026-06-11/09/orderbook_delta.parquet",14747472,2026-06-11T10:00:42.752000+00:00,"0.1.38"
iad-kalshi,"raw/2026-06-11/10/ws.jsonl.gz",13205264,2026-06-11T11:00:26.958000+00:00,"0.1.38"
iad-kalshi,"parquet/2026-06-11/10/orderbook_delta.parquet",13738695,2026-06-11T11:00:40.745000+00:00,"0.1.38"
iad-kalshi,"raw/2026-06-11/11/ws.jsonl.gz",17670673,2026-06-11T12:00:27.183000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/11/orderbook_delta.parquet",18775128,2026-06-11T12:00:46.527000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/12/ws.jsonl.gz",15887581,2026-06-11T13:00:27.234000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/12/orderbook_delta.parquet",16094351,2026-06-11T13:00:43.314000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/13/ws.jsonl.gz",22523320,2026-06-11T14:00:28.096000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/13/orderbook_delta.parquet",22696200,2026-06-11T14:00:49.876000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/14/ws.jsonl.gz",40898897,2026-06-11T15:00:32.893000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/14/orderbook_delta.parquet",38494459,2026-06-11T15:01:16.853000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/15/ws.jsonl.gz",39774921,2026-06-11T16:00:33.692000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/15/orderbook_delta.parquet",39585728,2026-06-11T16:01:12.317000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/16/ws.jsonl.gz",50464980,2026-06-11T17:00:36.365000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/16/orderbook_delta.parquet",48730528,2026-06-11T17:01:28.043000+00:00,"0.1.42"
iad-kalshi,"backfill-parquet/2026-06-10/rest_trade.parquet",5253820,2026-06-11T17:36:30.949000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/17/ws.jsonl.gz",48661752,2026-06-11T18:00:15.519000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/17/orderbook_delta.parquet",45117090,2026-06-11T18:01:11.921000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/18/ws.jsonl.gz",48245477,2026-06-11T19:00:14.558000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/18/orderbook_delta.parquet",45442831,2026-06-11T19:01:13.454000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/19/ws.jsonl.gz",43328054,2026-06-11T20:00:15.406000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/19/orderbook_delta.parquet",40921384,2026-06-11T20:01:03.247000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/20/ws.jsonl.gz",41487383,2026-06-11T21:00:12.255000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/20/orderbook_delta.parquet",39128488,2026-06-11T21:00:56.139000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/21/ws.jsonl.gz",38890151,2026-06-11T22:00:12.399000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/21/orderbook_delta.parquet",39487930,2026-06-11T22:00:53.058000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/22/ws.jsonl.gz",27069576,2026-06-11T23:00:09.229000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/22/orderbook_delta.parquet",28118530,2026-06-11T23:00:37.372000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-11/23/ws.jsonl.gz",14996973,2026-06-12T00:00:06.554000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-11/23/orderbook_delta.parquet",15684252,2026-06-12T00:00:23.881000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/00/ws.jsonl.gz",17624695,2026-06-12T01:00:08.490000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/00/orderbook_delta.parquet",17720524,2026-06-12T01:00:31.533000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/01/ws.jsonl.gz",16494875,2026-06-12T02:00:07.383000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/01/orderbook_delta.parquet",15868328,2026-06-12T02:00:26.862000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/02/ws.jsonl.gz",16883116,2026-06-12T03:00:08.020000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/02/orderbook_delta.parquet",17060546,2026-06-12T03:00:46.169000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/03/ws.jsonl.gz",17826171,2026-06-12T04:00:08.818000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/03/orderbook_delta.parquet",17713974,2026-06-12T04:00:45.219000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/04/ws.jsonl.gz",17820882,2026-06-12T05:00:08.366000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/04/orderbook_delta.parquet",17581993,2026-06-12T05:00:40.772000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/05/ws.jsonl.gz",18333354,2026-06-12T06:00:08.358000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/05/orderbook_delta.parquet",17929127,2026-06-12T06:00:28.157000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/06/ws.jsonl.gz",14028959,2026-06-12T07:00:07.768000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/06/orderbook_delta.parquet",12821714,2026-06-12T07:00:24.483000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/07/ws.jsonl.gz",16130105,2026-06-12T08:01:08.687000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/07/orderbook_delta.parquet",14776930,2026-06-12T08:01:35.686000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/08/ws.jsonl.gz",10635104,2026-06-12T09:00:07.273000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/08/orderbook_delta.parquet",10077839,2026-06-12T09:00:20.979000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/09/ws.jsonl.gz",13025729,2026-06-12T10:00:07.692000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/09/orderbook_delta.parquet",12538894,2026-06-12T10:00:25.777000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/10/ws.jsonl.gz",14526817,2026-06-12T11:00:08.057000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/10/orderbook_delta.parquet",13705951,2026-06-12T11:00:23.498000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/11/ws.jsonl.gz",14054766,2026-06-12T12:00:08.930000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/11/orderbook_delta.parquet",12914143,2026-06-12T12:00:23.454000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/12/ws.jsonl.gz",17601914,2026-06-12T13:00:09.955000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/12/orderbook_delta.parquet",16709169,2026-06-12T13:01:29.216000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/13/ws.jsonl.gz",23563682,2026-06-12T14:00:09.933000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/13/orderbook_delta.parquet",23319198,2026-06-12T14:00:34.446000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/14/ws.jsonl.gz",36071833,2026-06-12T15:00:14.327000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/14/orderbook_delta.parquet",34769775,2026-06-12T15:00:52.053000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/15/ws.jsonl.gz",48164267,2026-06-12T16:00:15.938000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/15/orderbook_delta.parquet",44751185,2026-06-12T16:01:04.261000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/16/ws.jsonl.gz",39301753,2026-06-12T17:00:15.518000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/16/orderbook_delta.parquet",37211481,2026-06-12T17:00:56.716000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/17/ws.jsonl.gz",39121571,2026-06-12T18:00:14.967000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/17/orderbook_delta.parquet",38474520,2026-06-12T18:00:56.902000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/18/ws.jsonl.gz",44508567,2026-06-12T19:00:16.704000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/18/orderbook_delta.parquet",44563088,2026-06-12T19:01:12.782000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/19/ws.jsonl.gz",41477582,2026-06-12T20:00:14.719000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/19/orderbook_delta.parquet",40589318,2026-06-12T20:00:58.264000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/20/ws.jsonl.gz",36954553,2026-06-12T21:00:13.881000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/20/orderbook_delta.parquet",37584895,2026-06-12T21:00:53.228000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/21/ws.jsonl.gz",30823730,2026-06-12T22:00:13.521000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/21/orderbook_delta.parquet",30091770,2026-06-12T22:00:49.238000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/22/ws.jsonl.gz",27957001,2026-06-12T23:00:13.404000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/22/orderbook_delta.parquet",28387086,2026-06-12T23:00:45.512000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-12/23/ws.jsonl.gz",28734288,2026-06-13T00:00:15.103000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-12/23/orderbook_delta.parquet",29600733,2026-06-13T00:00:49.659000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/00/ws.jsonl.gz",26285915,2026-06-13T01:00:12.653000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/00/orderbook_delta.parquet",26262651,2026-06-13T01:00:39.386000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/01/ws.jsonl.gz",28199267,2026-06-13T02:00:12.854000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/01/orderbook_delta.parquet",26780778,2026-06-13T02:00:41.950000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/02/ws.jsonl.gz",37267669,2026-06-13T03:00:15.449000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/02/orderbook_delta.parquet",32507537,2026-06-13T03:00:52.781000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/03/ws.jsonl.gz",34085638,2026-06-13T04:01:15.573000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/03/orderbook_delta.parquet",31753626,2026-06-13T04:02:03.280000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/04/ws.jsonl.gz",30146086,2026-06-13T05:01:15.950000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/04/orderbook_delta.parquet",28384075,2026-06-13T05:01:52.316000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/05/ws.jsonl.gz",34264501,2026-06-13T06:00:16.006000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/05/orderbook_delta.parquet",33488633,2026-06-13T06:00:54.518000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/06/ws.jsonl.gz",26533103,2026-06-13T07:00:18.698000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/06/orderbook_delta.parquet",26388218,2026-06-13T07:00:47.564000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/07/ws.jsonl.gz",20170025,2026-06-13T08:00:13.266000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/07/orderbook_delta.parquet",20476668,2026-06-13T08:00:36.382000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/08/ws.jsonl.gz",24666831,2026-06-13T09:00:13.126000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/08/orderbook_delta.parquet",24886545,2026-06-13T09:00:38.963000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/09/ws.jsonl.gz",19220613,2026-06-13T10:00:13.508000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/09/orderbook_delta.parquet",19044775,2026-06-13T10:00:36.362000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/10/ws.jsonl.gz",23829953,2026-06-13T11:00:14.101000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/10/orderbook_delta.parquet",25306039,2026-06-13T11:00:39.593000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/11/ws.jsonl.gz",25924115,2026-06-13T12:00:14.791000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/11/orderbook_delta.parquet",27696432,2026-06-13T12:00:43.338000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/12/ws.jsonl.gz",29295972,2026-06-13T13:00:16.549000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/12/orderbook_delta.parquet",31882817,2026-06-13T13:00:50.166000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/13/ws.jsonl.gz",27900174,2026-06-13T14:00:17.403000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/13/orderbook_delta.parquet",30322873,2026-06-13T14:00:52.389000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/14/ws.jsonl.gz",51850212,2026-06-13T15:00:21.017000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/14/orderbook_delta.parquet",51157898,2026-06-13T15:01:19.123000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/15/ws.jsonl.gz",48761862,2026-06-13T16:00:22.770000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/15/orderbook_delta.parquet",47756223,2026-06-13T16:01:17.951000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/16/ws.jsonl.gz",44554442,2026-06-13T17:01:49.424000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/16/orderbook_delta.parquet",43930323,2026-06-13T17:02:43.394000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/17/ws.jsonl.gz",50883997,2026-06-13T18:00:15.463000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/17/orderbook_delta.parquet",50176480,2026-06-13T18:01:18.121000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/18/ws.jsonl.gz",54061212,2026-06-13T19:00:14.809000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/18/orderbook_delta.parquet",52410572,2026-06-13T19:01:15.438000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/19/ws.jsonl.gz",46815336,2026-06-13T20:00:13.386000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/19/orderbook_delta.parquet",44921682,2026-06-13T20:01:04.595000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/20/ws.jsonl.gz",39296434,2026-06-13T21:00:10.960000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/20/orderbook_delta.parquet",36583457,2026-06-13T21:00:59.345000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/21/ws.jsonl.gz",32941376,2026-06-13T22:00:09.729000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/21/orderbook_delta.parquet",31723683,2026-06-13T22:00:46.159000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/22/ws.jsonl.gz",29018836,2026-06-13T23:00:10.724000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/22/orderbook_delta.parquet",28077447,2026-06-13T23:00:43.213000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-13/23/ws.jsonl.gz",24196255,2026-06-14T00:00:09.147000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-13/23/orderbook_delta.parquet",22934726,2026-06-14T00:00:36.302000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-14/00/ws.jsonl.gz",24747122,2026-06-14T01:00:10.611000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-14/00/orderbook_delta.parquet",24038866,2026-06-14T01:00:39.176000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-14/01/ws.jsonl.gz",23961865,2026-06-14T02:00:08.890000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-14/01/orderbook_delta.parquet",23113798,2026-06-14T02:00:38.332000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-14/02/ws.jsonl.gz",23824503,2026-06-14T03:00:08.665000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-14/02/orderbook_delta.parquet",22978442,2026-06-14T03:00:54.712000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-14/03/ws.jsonl.gz",22910210,2026-06-14T04:00:09.272000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-14/03/orderbook_delta.parquet",22798232,2026-06-14T04:00:37.668000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-14/04/ws.jsonl.gz",23498278,2026-06-14T05:00:10.018000+00:00,"0.1.42"
iad-kalshi,"parquet/2026-06-14/04/orderbook_delta.parquet",23653790,2026-06-14T05:01:35.483000+00:00,"0.1.42"
iad-kalshi,"raw/2026-06-14/05/ws.jsonl.gz",23474405,2026-06-14T06:00:09.175000+00:00,"0.1.42"
